facility_id,group_id,fold,latitude,longitude,operation_status,state
59356,iowa_cafo_group_1372,2,40.79135,-94.62301,Active,IA
59357,iowa_cafo_group_1373,2,40.89933,-94.77012,Active,IA
59358,iowa_cafo_group_1374,1,40.7691,-94.64132,Active,IA
59359,iowa_cafo_group_0009,1,40.7693,-94.72587,Active,IA
59360,iowa_cafo_group_1372,2,40.79594,-94.60375,Active,IA
59361,iowa_cafo_group_0366,3,41.18097,-95.31051,Active,IA
59362,iowa_cafo_group_0366,3,41.18619,-95.31864,Active,IA
59363,iowa_cafo_group_0366,3,41.16078,-95.31347,Active,IA
59364,iowa_cafo_group_0366,3,41.16682,-95.31933,Active,IA
59365,iowa_cafo_group_1375,4,41.97456,-92.18299,Active,IA
59367,iowa_cafo_group_0853,3,42.19419,-93.13596,Active,IA
59368,iowa_cafo_group_1376,1,43.48784,-92.8643,Active,IA
59369,iowa_cafo_group_0094,4,43.14162,-94.07222,Active,IA
59370,iowa_cafo_group_1377,4,43.12634,-93.97209,Active,IA
59371,iowa_cafo_group_0112,1,42.76276,-95.07949,Active,IA
59372,iowa_cafo_group_1378,1,41.45144,-92.70584,Active,IA
59373,iowa_cafo_group_1379,1,41.33325,-94.05962,Active,IA
59376,iowa_cafo_group_0910,4,40.60078,-92.19978,Active,IA
59377,iowa_cafo_group_1380,2,42.8159,-94.38307,Active,IA
59378,iowa_cafo_group_0908,4,42.49536,-93.15328,Active,IA
59379,iowa_cafo_group_0036,3,42.53207,-95.10024,Active,IA
59380,iowa_cafo_group_1106,3,43.21295,-94.60893,Active,IA
59381,iowa_cafo_group_1381,3,42.21106,-94.00386,Active,IA
59382,iowa_cafo_group_1382,0,42.30467,-93.9547,Active,IA
59383,iowa_cafo_group_1383,4,42.30976,-94.04015,Active,IA
59384,iowa_cafo_group_1384,4,42.32301,-93.97785,Active,IA
59385,iowa_cafo_group_0769,3,42.30959,-93.9957,Active,IA
59386,iowa_cafo_group_1383,4,42.2972,-94.03668,Active,IA
59387,iowa_cafo_group_1385,1,42.2971,-94.07822,Active,IA
59389,iowa_cafo_group_1386,0,41.38032,-94.72837,Active,IA
59390,iowa_cafo_group_0006,0,42.96892,-96.11018,Active,IA
59391,iowa_cafo_group_1387,3,43.01615,-92.20253,Active,IA
59392,iowa_cafo_group_1388,3,43.24027,-91.26379,Active,IA
59393,iowa_cafo_group_1389,1,42.40545,-91.02602,Active,IA
59394,iowa_cafo_group_0393,2,41.5654,-91.71901,Active,IA
59395,iowa_cafo_group_1390,2,42.86554,-96.51451,Active,IA
59396,iowa_cafo_group_0912,2,42.36321,-93.62285,Active,IA
59397,iowa_cafo_group_1391,1,43.29962,-93.74469,Active,IA
59398,iowa_cafo_group_1322,2,40.86569,-91.36393,Active,IA
59399,iowa_cafo_group_1392,2,41.13873,-94.24088,Active,IA
59403,iowa_cafo_group_1393,2,42.90794,-95.11217,Active,IA
59404,iowa_cafo_group_1394,2,42.12955,-93.3652,Active,IA
59405,iowa_cafo_group_1264,3,41.36493,-91.40909,Active,IA
59406,iowa_cafo_group_0789,3,41.20917,-91.44457,Active,IA
59408,iowa_cafo_group_1395,3,43.00197,-93.55821,Active,IA
59409,iowa_cafo_group_0229,3,42.3995,-95.07036,Active,IA
59410,iowa_cafo_group_0127,2,41.36864,-91.86774,Active,IA
59411,iowa_cafo_group_0872,1,43.07541,-94.53842,Active,IA
59413,iowa_cafo_group_1255,4,41.35702,-92.564,Active,IA
59415,iowa_cafo_group_0168,1,42.18263,-95.54034,Active,IA
59417,iowa_cafo_group_1396,2,41.12055,-91.88641,Active,IA
59419,iowa_cafo_group_1397,4,41.26454,-91.798,Active,IA
59424,iowa_cafo_group_1377,4,43.14087,-93.94141,Active,IA
59426,iowa_cafo_group_0006,0,42.96354,-96.27225,Active,IA
59427,iowa_cafo_group_1398,3,41.64498,-93.22689,Active,IA
59429,iowa_cafo_group_0136,2,42.30291,-91.0792,Active,IA
59430,iowa_cafo_group_1360,1,43.48749,-92.68212,Active,IA
59431,iowa_cafo_group_1399,1,42.55656,-92.89765,Active,IA
59432,iowa_cafo_group_0726,3,42.6131,-92.72273,Active,IA
59433,iowa_cafo_group_1147,1,41.82986,-91.11351,Active,IA
59434,iowa_cafo_group_0725,2,43.47516,-91.85302,Active,IA
59435,iowa_cafo_group_1400,3,41.74539,-94.87528,Active,IA
59436,iowa_cafo_group_1401,0,42.41239,-93.75009,Active,IA
59437,iowa_cafo_group_1402,2,43.09825,-95.7913,Active,IA
59438,iowa_cafo_group_0282,2,42.02561,-94.183,Active,IA
59439,iowa_cafo_group_1403,1,42.22456,-93.47211,Active,IA
59440,iowa_cafo_group_0782,2,42.7315,-94.93279,Active,IA
59441,iowa_cafo_group_0754,1,42.28032,-93.44987,Active,IA
59442,iowa_cafo_group_0006,0,43.20037,-95.98991,Active,IA
59443,iowa_cafo_group_0443,3,43.24415,-95.77545,Active,IA
59444,iowa_cafo_group_0006,0,43.04269,-96.00899,Active,IA
59445,iowa_cafo_group_1404,3,42.70202,-93.4531,Active,IA
59447,iowa_cafo_group_0815,2,42.28166,-94.8222,Active,IA
59448,iowa_cafo_group_0437,1,43.44,-91.84,Active,IA
59449,iowa_cafo_group_1405,1,42.15252,-92.79185,Active,IA
59450,iowa_cafo_group_1406,1,43.38527,-92.46544,Active,IA
59451,iowa_cafo_group_0755,4,42.52132,-93.43272,Active,IA
59452,iowa_cafo_group_0364,3,41.65305,-92.83499,Active,IA
59453,iowa_cafo_group_1407,1,43.06814,-93.62827,Active,IA
59454,iowa_cafo_group_1408,3,41.17694,-92.67725,Active,IA
59455,iowa_cafo_group_0006,0,43.29893,-95.99434,Active,IA
59456,iowa_cafo_group_1409,4,43.24045,-93.70081,Active,IA
59457,iowa_cafo_group_1039,3,43.15939,-95.54596,Active,IA
59458,iowa_cafo_group_0006,0,42.93802,-96.41998,Active,IA
59459,iowa_cafo_group_0006,0,42.93796,-96.43193,Active,IA
59460,iowa_cafo_group_1410,3,43.34155,-94.41258,Active,IA
59461,iowa_cafo_group_1039,3,43.14318,-95.53799,Active,IA
59462,iowa_cafo_group_0293,4,42.67801,-95.76925,Active,IA
59463,iowa_cafo_group_1411,1,42.28241,-95.55878,Active,IA
59465,iowa_cafo_group_1412,4,43.19769,-93.67409,Active,IA
59466,iowa_cafo_group_0749,4,42.38105,-93.50289,Active,IA
59467,iowa_cafo_group_0112,1,42.77401,-95.011,Active,IA
59468,iowa_cafo_group_1413,2,41.74904,-94.60991,Active,IA
59470,iowa_cafo_group_1056,4,43.00934,-94.83176,Active,IA
59471,iowa_cafo_group_1414,3,41.10485,-91.44821,Active,IA
59472,iowa_cafo_group_0006,0,43.43217,-96.29227,Active,IA
59473,iowa_cafo_group_1415,1,42.49332,-93.67683,Active,IA
59474,iowa_cafo_group_0989,1,43.1838,-95.41536,Active,IA
59475,iowa_cafo_group_1416,1,42.55903,-93.55799,Active,IA
59476,iowa_cafo_group_0006,0,43.17312,-95.92258,Active,IA
59477,iowa_cafo_group_1177,3,42.91071,-94.32379,Active,IA
59478,iowa_cafo_group_0080,2,42.00461,-94.96068,Active,IA
59479,iowa_cafo_group_1417,3,42.40615,-92.87728,Active,IA
59480,iowa_cafo_group_1418,4,42.42146,-95.99372,Active,IA
59481,iowa_cafo_group_0749,4,42.46525,-93.48317,Active,IA
59482,iowa_cafo_group_0006,0,43.40328,-96.15509,Active,IA
59484,iowa_cafo_group_0755,4,42.57295,-93.48938,Active,IA
59487,iowa_cafo_group_0061,1,42.85139,-95.78906,Active,IA
59488,iowa_cafo_group_1419,4,42.58412,-92.71787,Active,IA
59489,iowa_cafo_group_0112,1,42.79915,-94.97074,Active,IA
59490,iowa_cafo_group_1260,1,43.28167,-92.45653,Active,IA
59491,iowa_cafo_group_0487,4,43.12811,-94.83567,Active,IA
59492,iowa_cafo_group_0946,2,42.92088,-92.72394,Active,IA
59493,iowa_cafo_group_0239,4,42.16471,-95.04455,Active,IA
59495,iowa_cafo_group_0686,2,42.37444,-92.37612,Active,IA
59496,iowa_cafo_group_1420,3,43.26697,-92.48956,Active,IA
59497,iowa_cafo_group_0006,0,43.14157,-96.05721,Active,IA
59498,iowa_cafo_group_0061,1,42.79712,-95.8801,Active,IA
59499,iowa_cafo_group_0782,2,42.5972,-94.92408,Active,IA
59500,iowa_cafo_group_0782,2,42.70551,-95.00523,Active,IA
59501,iowa_cafo_group_1100,2,42.74369,-96.25394,Active,IA
59503,iowa_cafo_group_1251,2,42.28302,-93.88809,Active,IA
59504,iowa_cafo_group_1416,1,42.5582,-93.57672,Active,IA
59505,iowa_cafo_group_1251,2,42.29571,-93.90464,Active,IA
59507,iowa_cafo_group_1421,2,42.35501,-92.85075,Active,IA
59508,iowa_cafo_group_0006,0,43.00607,-95.93801,Active,IA
59509,iowa_cafo_group_0112,1,42.77834,-95.01748,Active,IA
59510,iowa_cafo_group_0006,0,43.07939,-96.18015,Active,IA
59511,iowa_cafo_group_0733,1,42.96579,-93.08798,Active,IA
59512,iowa_cafo_group_1422,1,42.11628,-92.39452,Active,IA
59513,iowa_cafo_group_0874,2,42.52851,-92.74453,Active,IA
59514,iowa_cafo_group_1257,2,42.4283,-92.6427,Active,IA
59515,iowa_cafo_group_1423,0,43.43737,-93.65557,Active,IA
59516,iowa_cafo_group_1424,2,42.98086,-92.48454,Active,IA
59517,iowa_cafo_group_0061,1,42.76551,-95.88036,Active,IA
59518,iowa_cafo_group_1425,4,41.74989,-95.27464,Active,IA
59519,iowa_cafo_group_1426,2,41.79672,-95.32365,Active,IA
59520,iowa_cafo_group_1427,0,42.10959,-92.51655,Active,IA
59521,iowa_cafo_group_1085,2,42.80712,-96.33738,Active,IA
59522,iowa_cafo_group_0969,2,42.23473,-94.16335,Active,IA
59523,iowa_cafo_group_1083,2,42.67081,-92.00201,Active,IA
59526,iowa_cafo_group_0893,1,43.35707,-94.35729,Active,IA
59527,iowa_cafo_group_1428,1,43.21344,-94.1911,Active,IA
59528,iowa_cafo_group_0006,0,43.37878,-95.89439,Active,IA
59529,iowa_cafo_group_0006,0,42.9963,-96.43971,Active,IA
59530,iowa_cafo_group_0366,3,41.17752,-95.3381,Active,IA
59531,iowa_cafo_group_0366,3,41.17707,-95.33166,Active,IA
59533,iowa_cafo_group_0443,3,43.36041,-95.62045,Active,IA
59534,iowa_cafo_group_1429,3,42.78214,-93.12272,Active,IA
59535,iowa_cafo_group_1430,2,43.33,-91.41,Active,IA
59536,iowa_cafo_group_1431,1,43.32842,-93.72724,Active,IA
59537,iowa_cafo_group_1271,1,43.1142,-93.75471,Active,IA
59538,iowa_cafo_group_1432,4,43.03773,-93.34394,Active,IA
59539,iowa_cafo_group_1432,4,43.02331,-93.33829,Active,IA
59540,iowa_cafo_group_1432,4,43.0086,-93.34308,Active,IA
59541,iowa_cafo_group_1054,2,42.96635,-93.38835,Active,IA
59542,iowa_cafo_group_1433,4,42.99514,-93.29159,Active,IA
59543,iowa_cafo_group_0270,4,42.95746,-92.45714,Active,IA
59544,iowa_cafo_group_1434,2,41.94219,-94.39726,Active,IA
59545,iowa_cafo_group_0006,0,43.35792,-96.35132,Active,IA
59546,iowa_cafo_group_0959,1,42.26084,-93.13634,Active,IA
59547,iowa_cafo_group_1435,4,42.21274,-92.13968,Active,IA
59548,iowa_cafo_group_1436,3,41.47429,-92.58179,Active,IA
59549,iowa_cafo_group_1437,0,42.41022,-93.57565,Active,IA
59550,iowa_cafo_group_0127,2,41.29932,-91.97951,Active,IA
59551,iowa_cafo_group_0494,2,43.15615,-95.62992,Active,IA
59552,iowa_cafo_group_0393,2,41.52657,-91.77335,Active,IA
59554,iowa_cafo_group_0908,4,42.49262,-93.06718,Active,IA
59555,iowa_cafo_group_1438,4,43.25961,-93.04137,Active,IA
59556,iowa_cafo_group_1102,3,41.65503,-90.66367,Active,IA
59557,iowa_cafo_group_1439,0,41.57353,-90.72498,Active,IA
59558,iowa_cafo_group_1440,3,41.79696,-94.47591,Active,IA
59561,iowa_cafo_group_0001,2,41.46633,-92.36118,Active,IA
59563,iowa_cafo_group_1441,4,42.05226,-95.4603,Active,IA
59564,iowa_cafo_group_0772,2,42.39056,-94.27959,Active,IA
59565,iowa_cafo_group_1442,2,43.16837,-92.60165,Active,IA
59566,iowa_cafo_group_0905,4,42.36849,-93.19049,Active,IA
59567,iowa_cafo_group_1443,2,43.05353,-93.65652,Active,IA
59568,iowa_cafo_group_0446,3,42.73365,-95.21613,Active,IA
59569,iowa_cafo_group_0061,1,42.82228,-95.73239,Active,IA
59570,iowa_cafo_group_1444,2,42.505,-91.74524,Active,IA
59572,iowa_cafo_group_1445,1,40.58334,-94.60619,Active,IA
59573,iowa_cafo_group_1445,1,40.58793,-94.61626,Active,IA
59574,iowa_cafo_group_1446,0,40.58766,-94.68014,Active,IA
59575,iowa_cafo_group_1446,0,40.59838,-94.66933,Active,IA
59576,iowa_cafo_group_1445,1,40.57681,-94.62502,Active,IA
59577,iowa_cafo_group_1447,3,41.26165,-92.53384,Active,IA
59578,iowa_cafo_group_0851,1,41.4199,-92.48632,Active,IA
59579,iowa_cafo_group_1448,0,42.62975,-94.1378,Active,IA
59580,iowa_cafo_group_1449,2,41.35037,-92.78674,Active,IA
59581,iowa_cafo_group_1450,4,43.15717,-93.76002,Active,IA
59582,iowa_cafo_group_1378,1,41.40952,-92.71751,Active,IA
59583,iowa_cafo_group_1451,3,42.90861,-93.45029,Active,IA
59584,iowa_cafo_group_1253,2,41.34411,-92.66559,Active,IA
59585,iowa_cafo_group_0006,0,43.31427,-96.38927,Active,IA
59586,iowa_cafo_group_0006,0,43.42092,-95.92112,Active,IA
59587,iowa_cafo_group_1452,4,42.27264,-94.79465,Active,IA
59588,iowa_cafo_group_0297,3,42.25617,-95.70596,Active,IA
59589,iowa_cafo_group_0006,0,43.20394,-96.04155,Active,IA
59590,iowa_cafo_group_1453,3,42.4786,-95.28993,Active,IA
59591,iowa_cafo_group_1454,1,42.59974,-93.05777,Active,IA
59593,iowa_cafo_group_0016,2,42.3984,-94.86635,Active,IA
59594,iowa_cafo_group_0016,2,42.41319,-94.82418,Active,IA
59596,iowa_cafo_group_1417,3,42.4042,-92.83706,Active,IA
59597,iowa_cafo_group_1455,3,41.60542,-94.06172,Active,IA
59598,iowa_cafo_group_1456,4,42.33596,-91.50092,Active,IA
59600,iowa_cafo_group_1457,4,42.21015,-92.10201,Active,IA
59601,iowa_cafo_group_1020,1,42.30535,-93.25134,Active,IA
59602,iowa_cafo_group_1421,2,42.35503,-92.86684,Active,IA
59603,iowa_cafo_group_0886,3,42.40777,-93.60221,Active,IA
59604,iowa_cafo_group_0244,4,41.57587,-92.41123,Active,IA
59605,iowa_cafo_group_1198,3,42.38422,-93.74996,Active,IA
59606,iowa_cafo_group_0748,1,42.34141,-92.98392,Active,IA
59607,iowa_cafo_group_1458,1,42.73432,-92.77246,Active,IA
59608,iowa_cafo_group_0244,4,41.57586,-92.41123,Active,IA
59609,iowa_cafo_group_1459,4,41.5243,-92.4377,Active,IA
59611,iowa_cafo_group_1281,2,42.14161,-93.09867,Active,IA
59612,iowa_cafo_group_1460,3,43.33256,-93.07273,Active,IA
59613,iowa_cafo_group_0310,4,43.03773,-91.59022,Active,IA
59615,iowa_cafo_group_1273,2,42.41143,-93.01693,Active,IA
59616,iowa_cafo_group_1461,0,42.7647,-92.93884,Active,IA
59617,iowa_cafo_group_0484,4,41.84904,-95.08584,Active,IA
59619,iowa_cafo_group_1462,4,43.19773,-95.33743,Active,IA
59620,iowa_cafo_group_0870,2,41.18503,-92.23046,Active,IA
59621,iowa_cafo_group_1463,4,42.6079,-91.35398,Active,IA
59622,iowa_cafo_group_0870,2,41.13344,-92.27813,Active,IA
59623,iowa_cafo_group_1464,1,42.68925,-91.71525,Active,IA
59624,iowa_cafo_group_1463,4,42.60793,-91.36601,Active,IA
59625,iowa_cafo_group_0006,0,43.07697,-96.33383,Active,IA
59626,iowa_cafo_group_0721,2,43.23256,-92.26792,Active,IA
59627,iowa_cafo_group_1465,2,42.75116,-95.60026,Active,IA
59628,iowa_cafo_group_0006,0,43.21021,-95.90377,Active,IA
59631,iowa_cafo_group_0483,4,43.03778,-95.72856,Active,IA
59633,iowa_cafo_group_1466,4,42.46992,-92.92262,Active,IA
59634,iowa_cafo_group_0808,2,42.96654,-94.29237,Active,IA
59635,iowa_cafo_group_0006,0,43.34176,-96.37264,Active,IA
59636,iowa_cafo_group_1467,2,42.55461,-91.45249,Active,IA
59638,iowa_cafo_group_0494,2,43.13707,-95.68458,Active,IA
59639,iowa_cafo_group_1468,0,40.70801,-91.58672,Active,IA
59640,iowa_cafo_group_1249,2,42.37931,-91.40533,Active,IA
59641,iowa_cafo_group_1469,3,41.06324,-91.54974,Active,IA
59642,iowa_cafo_group_0006,0,43.06927,-96.27085,Active,IA
59643,iowa_cafo_group_1470,4,41.48506,-95.12834,Active,IA
59644,iowa_cafo_group_0006,0,43.28864,-96.45952,Active,IA
59645,iowa_cafo_group_0483,4,43.06911,-95.68477,Active,IA
59646,iowa_cafo_group_1471,1,41.37564,-93.4029,Active,IA
59647,iowa_cafo_group_0006,0,43.09415,-96.37141,Active,IA
59648,iowa_cafo_group_0006,0,43.09744,-96.36337,Active,IA
59649,iowa_cafo_group_1472,4,41.91327,-94.41717,Active,IA
59650,iowa_cafo_group_0006,0,43.20081,-96.09501,Active,IA
59651,iowa_cafo_group_0782,2,42.53038,-94.95237,Active,IA
59652,iowa_cafo_group_0227,4,41.0764,-91.64168,Active,IA
59653,iowa_cafo_group_1473,1,42.90215,-94.26758,Active,IA
59654,iowa_cafo_group_1474,0,41.33078,-92.59262,Active,IA
59655,iowa_cafo_group_1475,2,43.38478,-92.3155,Active,IA
59656,iowa_cafo_group_1475,2,43.3904,-92.33763,Active,IA
59657,iowa_cafo_group_1253,2,41.36115,-92.69168,Active,IA
59658,iowa_cafo_group_0748,1,42.3605,-93.00327,Active,IA
59659,iowa_cafo_group_1476,1,42.45826,-92.87684,Active,IA
59660,iowa_cafo_group_0138,4,42.30041,-93.07117,Active,IA
59661,iowa_cafo_group_1477,2,42.32746,-93.09354,Active,IA
59662,iowa_cafo_group_0006,0,43.04306,-96.29273,Active,IA
59663,iowa_cafo_group_0742,3,42.64166,-93.12613,Active,IA
59664,iowa_cafo_group_0082,4,42.82014,-93.40379,Active,IA
59665,iowa_cafo_group_0789,3,41.22139,-91.40487,Active,IA
59666,iowa_cafo_group_0310,4,43.05138,-91.60938,Active,IA
59667,iowa_cafo_group_1478,1,42.83838,-95.6021,Active,IA
59669,iowa_cafo_group_1479,3,43.48807,-94.50811,Active,IA
59670,iowa_cafo_group_1253,2,41.35235,-92.71856,Active,IA
59671,iowa_cafo_group_0739,1,42.57806,-93.13902,Active,IA
59672,iowa_cafo_group_0739,1,42.62057,-93.20251,Active,IA
59673,iowa_cafo_group_1480,1,42.88124,-95.23387,Active,IA
59674,iowa_cafo_group_0603,1,42.33357,-93.7114,Active,IA
59675,iowa_cafo_group_1481,4,42.74126,-95.43868,Active,IA
59676,iowa_cafo_group_1482,4,42.60926,-96.19428,Active,IA
59677,iowa_cafo_group_0310,4,43.06618,-91.58559,Active,IA
59678,iowa_cafo_group_1150,1,41.5833,-91.45772,Active,IA
59679,iowa_cafo_group_1483,3,43.0489,-92.45279,Active,IA
59680,iowa_cafo_group_1150,1,41.58469,-91.45667,Active,IA
59682,iowa_cafo_group_1085,2,42.81913,-96.31086,Active,IA
59684,iowa_cafo_group_0761,4,43.10321,-94.36895,Active,IA
59685,iowa_cafo_group_0061,1,42.82373,-95.92352,Active,IA
59686,iowa_cafo_group_0006,0,43.33635,-96.15724,Active,IA
59689,iowa_cafo_group_1418,4,42.43483,-96.0094,Active,IA
59691,iowa_cafo_group_0127,2,41.41014,-91.86285,Active,IA
59692,iowa_cafo_group_0127,2,41.40821,-91.85022,Active,IA
59693,iowa_cafo_group_1417,3,42.41317,-92.82738,Active,IA
59694,iowa_cafo_group_1484,2,42.68277,-94.86666,Active,IA
59695,iowa_cafo_group_1485,3,41.6438,-93.04662,Active,IA
59696,iowa_cafo_group_1486,2,42.49805,-91.86415,Active,IA
59697,iowa_cafo_group_1487,1,43.15599,-94.19721,Active,IA
59698,iowa_cafo_group_1488,0,41.34573,-91.50209,Active,IA
59699,iowa_cafo_group_1489,3,43.14911,-95.79951,Active,IA
59700,iowa_cafo_group_0460,4,42.44496,-91.21532,Active,IA
59701,iowa_cafo_group_0006,0,43.11221,-96.01677,Active,IA
59702,iowa_cafo_group_0857,2,41.69953,-91.03418,Active,IA
59703,iowa_cafo_group_1177,3,42.92713,-94.32376,Active,IA
59705,iowa_cafo_group_1490,0,43.35973,-93.27429,Active,IA
59708,iowa_cafo_group_0090,3,41.23511,-91.72481,Active,IA
59709,iowa_cafo_group_1388,3,43.2477,-91.22009,Active,IA
59710,iowa_cafo_group_0483,4,42.95408,-95.72051,Active,IA
59711,iowa_cafo_group_1491,1,40.68016,-91.21219,Active,IA
59712,iowa_cafo_group_1492,1,41.92532,-95.81915,Active,IA
59713,iowa_cafo_group_1493,2,42.61611,-92.08719,Active,IA
59714,iowa_cafo_group_1494,1,42.23246,-93.9469,Active,IA
59715,iowa_cafo_group_1223,1,42.33857,-93.45065,Active,IA
59716,iowa_cafo_group_0443,3,43.27156,-95.77173,Active,IA
59719,iowa_cafo_group_1495,1,42.56132,-95.46292,Active,IA
59720,iowa_cafo_group_1496,3,42.37055,-95.01827,Active,IA
59721,iowa_cafo_group_1497,2,42.64433,-91.63464,Active,IA
59722,iowa_cafo_group_1498,4,41.33578,-91.45513,Active,IA
59723,iowa_cafo_group_1009,3,42.90032,-91.25755,Active,IA
59724,iowa_cafo_group_1499,0,42.69454,-95.40746,Active,IA
59725,iowa_cafo_group_1500,3,41.9509,-95.2146,Active,IA
59726,iowa_cafo_group_1501,3,42.27605,-93.04276,Active,IA
59727,iowa_cafo_group_0822,2,41.73112,-94.97166,Active,IA
59728,iowa_cafo_group_0214,1,43.09536,-92.16187,Active,IA
59730,iowa_cafo_group_1132,1,41.06796,-94.19445,Active,IA
59731,iowa_cafo_group_1502,0,41.47676,-91.0798,Active,IA
59732,iowa_cafo_group_1503,3,41.73081,-91.07196,Active,IA
59733,iowa_cafo_group_0310,4,43.06117,-91.57067,Active,IA
59734,iowa_cafo_group_0006,0,43.03446,-95.9172,Active,IA
59736,iowa_cafo_group_0006,0,43.11366,-95.98538,Active,IA
59737,iowa_cafo_group_1504,1,42.38311,-91.68191,Active,IA
59738,iowa_cafo_group_1505,3,42.19463,-92.72189,Active,IA
59739,iowa_cafo_group_1506,2,41.67029,-90.91235,Active,IA
59740,iowa_cafo_group_0006,0,43.06988,-96.32922,Active,IA
59741,iowa_cafo_group_1507,4,41.95067,-94.15857,Active,IA
59743,iowa_cafo_group_1508,3,40.7158,-92.28464,Active,IA
59744,iowa_cafo_group_1509,2,42.32581,-93.85921,Active,IA
59745,iowa_cafo_group_0749,4,42.44205,-93.54815,Active,IA
59746,iowa_cafo_group_0443,3,43.27533,-95.74192,Active,IA
59747,iowa_cafo_group_0760,1,43.13586,-94.50077,Active,IA
59748,iowa_cafo_group_1510,3,42.36346,-92.02393,Active,IA
59750,iowa_cafo_group_0006,0,43.3741,-96.33066,Active,IA
59751,iowa_cafo_group_0738,3,42.60598,-93.3616,Active,IA
59752,iowa_cafo_group_0034,4,42.02909,-94.75166,Active,IA
59753,iowa_cafo_group_1134,2,41.26464,-92.57213,Active,IA
59754,iowa_cafo_group_1511,1,41.23483,-92.51653,Active,IA
59755,iowa_cafo_group_1134,2,41.2428,-92.5538,Active,IA
59756,iowa_cafo_group_1511,1,41.26088,-92.48691,Active,IA
59757,iowa_cafo_group_1512,3,41.88374,-95.01618,Active,IA
59758,iowa_cafo_group_0006,0,43.05242,-96.01386,Active,IA
59759,iowa_cafo_group_0742,3,42.67921,-93.09713,Active,IA
59760,iowa_cafo_group_0420,4,42.97917,-92.20009,Active,IA
59761,iowa_cafo_group_1091,3,41.44726,-91.88618,Active,IA
59762,iowa_cafo_group_0006,0,43.46238,-95.71659,Active,IA
59763,iowa_cafo_group_1513,4,41.77256,-94.06299,Active,IA
59764,iowa_cafo_group_1514,2,43.46605,-95.28745,Active,IA
59765,iowa_cafo_group_0120,1,41.99107,-95.92295,Active,IA
59766,iowa_cafo_group_1515,0,41.71696,-94.72044,Active,IA
59767,iowa_cafo_group_0788,1,42.52921,-94.75822,Active,IA
59768,iowa_cafo_group_0754,1,42.31826,-93.54174,Active,IA
59769,iowa_cafo_group_1516,2,42.04385,-92.49138,Active,IA
59770,iowa_cafo_group_1517,2,43.25266,-93.9047,Active,IA
59771,iowa_cafo_group_0737,3,42.68541,-93.30196,Active,IA
59773,iowa_cafo_group_1518,0,42.04274,-93.94299,Active,IA
59775,iowa_cafo_group_1519,1,41.04644,-91.3325,Active,IA
59776,iowa_cafo_group_1520,4,40.90614,-91.48488,Active,IA
59777,iowa_cafo_group_0006,0,43.21375,-96.2385,Active,IA
59779,iowa_cafo_group_1521,0,41.67215,-94.06297,Active,IA
59780,iowa_cafo_group_1522,2,43.39168,-94.6107,Active,IA
59781,iowa_cafo_group_1523,3,43.38456,-94.66366,Active,IA
59782,iowa_cafo_group_1524,4,42.13418,-93.60247,Active,IA
59783,iowa_cafo_group_1525,2,42.73339,-94.0127,Active,IA
59784,iowa_cafo_group_1526,1,43.14154,-94.40844,Active,IA
59785,iowa_cafo_group_1091,3,41.39499,-91.98874,Active,IA
59786,iowa_cafo_group_0127,2,41.30969,-91.96274,Active,IA
59787,iowa_cafo_group_0006,0,43.06,-96.12,Active,IA
59788,iowa_cafo_group_1527,1,42.56619,-93.9639,Active,IA
59790,iowa_cafo_group_1528,4,42.92812,-94.0117,Active,IA
59791,iowa_cafo_group_1527,1,42.55703,-93.94497,Active,IA
59792,iowa_cafo_group_0754,1,42.26374,-93.53964,Active,IA
59793,iowa_cafo_group_0754,1,42.26645,-93.52209,Active,IA
59794,iowa_cafo_group_0006,0,42.92172,-96.27908,Active,IA
59795,iowa_cafo_group_0754,1,42.26654,-93.52858,Active,IA
59796,iowa_cafo_group_0755,4,42.54996,-93.40402,Active,IA
59797,iowa_cafo_group_1529,3,42.62989,-93.9509,Active,IA
59801,iowa_cafo_group_0006,0,42.96665,-96.21449,Active,IA
59802,iowa_cafo_group_0006,0,43.01301,-96.11703,Active,IA
59803,iowa_cafo_group_0006,0,43.01774,-96.09709,Active,IA
